"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
-0.0770195940090723 -0.0265618587946299 -0.185584302471061 -1.74611882030615 0.677174294671658 -0.761700664568414 1.46306077134565 3.3344636073021 0.50225558255431 -0.446352406557272
-0.249579127150548 -0.53857954001704 -0.548819698363983 1.37870138328624 0.0717323526151616 0.141693329683666 -3.22625735142107 1.39392205310343 -1.10531056592362 2.47258324852292
2.75201713766695 -0.761236403417433 -0.252478262645592 -0.948829913297041 0.685912664286249 -1.87486220444692 -4.8222752354821 4.9370146125978 -0.314619488519133 0.828220325283162
-0.0704618781208487 1.59735756286624 -1.3243113068878 0.822125211210567 0.219654196693415 0.394637207120748 8.77330156368137 1.11600710876652 -0.51301641769304 1.96035833715873
-4.01803369622049 -1.46627378309095 -1.20784947285685 0.747927360988761 -1.59265242103986 0.394455847148048 -8.84558336436308 -2.89802847326303 0.805417582523768 -0.512486387087056
0.21992942205485 0.41465433386466 -0.726427062964019 0.409814257716015 -0.0754685875025857 -0.0833141409666506 2.39646213517413 8.90820605058643 -1.21976833926049 -0.37670820613528
0.345742407038388 0.387130390572615 -0.262326070421054 0.855127230312058 -0.0682560743892401 -1.73387213194326 7.86583367560457 3.04435906500106 -0.259419937832033 0.330235569272337
-0.578403323071366 -0.26922671413869 1.01659087140399 -0.0245501673142466 -0.0131673377141826 -1.35269754539769 -2.29116077294899 0.664659059849786 0.179208791248197 3.30308047621888
-0.958596389888351 -1.10106643925881 -0.743148850232418 -0.949484910023777 -1.16222315766084 0.210469417172301 -3.78542329680346 3.77258961643968 0.642793002443643 -0.336085742885675
3.57608705706717 -0.79600395726825 -0.0245875151161142 -2.41839001965647 1.24180082111446 -2.26424129148623 -4.16357924338629 4.43415218796553 0.863999940256205 0.140195248384043
2.05749920660207 0.390935380792599 -0.303964554910024 0.507666397729429 1.58753741744983 0.149924391510443 3.45107715528585 2.45714011473618 1.33846419743279 2.23668776012491
-0.97114576801533 -0.168175889543468 -0.04068313187337 1.8636584843268 0.211052537632984 0.33024241416068 0.346697253629959 1.78695075894435 -0.873349773028811 -0.243359775698223
1.20274469081424 -0.339618284221854 0.817347424292852 0.937277616892805 0.793571057348225 -0.367445660001057 -2.72528487236063 -0.286892288780253 1.21256219388213 -0.859567713728162
2.67013719734922 -0.821792035375392 -1.3196267118282 0.0975963687323895 1.25442734119181 1.36217738698533 -4.42349295240865 -2.42592878495786 0.517512609570275 -0.105250253896642
0.305770044418363 -1.05551261526333 -1.7778801546445 -1.7598678455183 0.268609096132444 -0.0379304594893037 1.78838020612362 5.04236712305426 1.79928999914654 -0.769462612999354
3.31645507970896 -0.134940486890241 0.917887319326649 0.994438394324986 0.69161315445215 2.38539288820381 -0.273066161042433 3.50379136629828 1.57969898469357 -0.945391586495267
0.106061225245963 0.0831542355207398 0.0786372070756295 0.0214835140212176 0.146520544397489 -0.884697825668768 0.839150108196228 -0.54865331270419 -1.19316756873799 -0.587137370676293
-2.41486968692712 0.242445399280438 -1.47010982547314 -0.48483694688115 -1.12641223271649 -0.257173335012394 5.4065974190576 4.22606909700399 1.22873469425406 1.53865816173923
-3.13436112934541 -1.13512390982302 -0.129048281572113 -0.658317737759539 -1.25279733638592 0.894861589873558 -5.64770520459205 -2.82122260622195 1.17928288531758 1.23158735445441
4.42762333603317 -0.345954984127483 -0.682286781874727 -0.423101089637936 1.50201551558454 0.351855205714803 -2.8832002756676 1.01579117031556 1.18348559272741 -0.669773942602037
-3.83939980990399 -0.00221284160537783 -1.0450571024619 0.151385310691973 -1.13072299454676 -1.54321513743217 0.425507016546534 3.52857125689282 0.57709057395036 0.581880749133498
-3.34595398793662 1.51256603279717 0.700397509586827 1.29264933432056 -1.67898336177508 -1.54312140135779 10.8714074033178 2.79688359946556 -1.00651130769903 0.838688646535804
2.20651700775072 -0.0825767996541879 -0.568539655861175 0.691946278144984 0.345726196649938 0.53789895083487 -0.797549565716676 5.20516047626495 -0.529111664741281 1.42587790941657
-0.913726687383064 0.370227916493841 0.463646538156414 2.4524801714135 -0.805353038645578 2.13036330712198 1.92337970557672 3.15683684738696 0.297224283978291 -0.630317705538606
-2.15202167842549 0.482482799568791 -1.45562316739185 0.0991967518219422 -1.29681528779867 -0.666055952767535 3.10179390688418 9.10009122695886 -2.31250489270963 2.00766990932249
2.1655238994025 -2.55806122052686 0.0950541107857021 0.665469519330733 1.20209115381114 0.171340677751675 -16.0852626337937 -1.58922801683845 0.864729582628774 -0.432670232665111
-3.62658030741927 1.81581280578726 1.3529121341044 3.07802412964206 -2.07229610107344 -0.238874887001501 14.2460156421418 8.07115089016397 3.36036460760753 2.34305590868728
1.45034094519799 0.310428964244148 -0.00107911210745642 -0.348184779954227 0.725894785538345 1.92141045142155 1.27812412424658 5.23275106380486 0.564761788810476 -0.84857367784204
0.677752477201534 -0.442741524581791 0.442842640981752 0.7734376339472 0.165657324808451 0.578960364396861 -1.4961542331179 1.58102313657857 0.159687651316348 1.45986654889293
1.48105345703768 0.35061581220162 1.32734603274675 1.13921469898548 -0.508661066455218 0.10041700370125 1.78657471371098 -0.40098870132815 -0.503423218519091 -0.733894695427875
-0.874584667426046 0.194998016582683 -1.54128126631915 0.830530593586384 -0.0523206764341591 1.05205862115214 6.22946679405687 1.85015978691853 1.04151730235503 1.5701427884998
-2.37948314794168 -0.759500894490115 -0.862546131518665 -0.845824083608539 -0.160770333119634 0.502529930450381 -5.04627151087605 3.10499340235091 -0.476662398585164 -0.358544306200021
2.06920356744763 1.10285114990577 -1.17558098085791 -0.156008633809654 1.07084580066091 1.30750228685108 7.00287727692917 -2.95073502930312 -1.51753740907389 -0.978691889390977
0.394961649638693 0.0469406165002237 -0.957681286787311 0.526054773478192 -0.511517080782784 1.46497285796154 -0.710411651617994 4.45948634336682 1.79500687018063 -0.833840293488521
-0.552540859189055 1.12478766463263 0.78905598780133 -0.260505721368397 -0.314217898372828 0.917462284815106 13.8160854145882 -0.198770527476209 0.808269084632605 -0.637354159892474
-0.149706529109545 1.40655224413897 -0.531941720780393 -0.273463236746188 -0.0477127950621134 0.190006018454769 7.64302104261971 0.868940720832683 -0.235916111122971 -0.992744115919794
1.06637345288847 -0.00409374942351099 -0.344792055847294 -0.374122619201798 0.407005391223832 -0.144574871523806 -0.665085558542734 -0.378893407299704 -1.39091735219582 -0.69884908866236
3.3956586749485 -0.318472355969419 -0.793792326576537 -2.53164388614575 1.30952651384614 -0.125903311276412 2.57843849088543 3.85218278264917 0.269907400433107 -0.935542020799413
0.231016436400929 -3.29867963373169 0.085163748063839 1.09890963562127 -0.186274195878562 0.541611606909356 -17.5605888894795 2.15892272697331 1.22157322979079 0.255732278262186
-2.3309689318145 -0.269762448165392 -2.04834906918197 0.781190045492224 -0.268459246480067 0.0419560503794224 8.02647711369042 3.56515594018346 0.145374658600353 -0.625511917647604
